9.999999999999998890e-01 2.500000000000994808e-04
9.841340361651920166e-01 1.444334643283871726e-02
9.682720665019324269e-01 2.852829937405388858e-02
9.524180841762578398e-01 4.243258515444472273e-02
9.365760803434354242e-01 5.610559511127415078e-02
9.207500431432115162e-01 6.951414755346772834e-02
9.049439566958173975e-01 8.263874249132258099e-02
8.891618000989889303e-01 9.547029318324233571e-02
8.734075464262507360e-01 1.080073137512884002e-01
8.576851617267149397e-01 1.202535380400702875e-01
8.419986040266501659e-01 1.322159415414065342e-01
8.263518223330695855e-01 1.439031355717077798e-01
8.107487556395898132e-01 1.553241009519829297e-01
7.951933319348093443e-01 1.664872271748135402e-01
7.796894672134594417e-01 1.773996224137331934e-01
7.642410644905727191e-01 1.880666596964297999e-01
7.488520128189207758e-01 1.984917250763493790e-01
7.335261863099650226e-01 2.086761346450695387e-01
7.182674431585703845e-01 2.186191886738209356e-01
7.030796246717250231e-01 2.283183329976503917e-01
6.879665543015128781e-01 2.377693998990695057e-01
6.729320366825783939e-01 2.469669031481149524e-01
6.579798566743311206e-01 2.559043644512968840e-01
6.431137784081281117e-01 2.645746512929320615e-01
6.283375443396724824e-01 2.729703089608700450e-01
6.136548743068714895e-01 2.810838723795213712e-01
5.990694645933862805e-01 2.889081461748156943e-01
5.845849869981135649e-01 2.964364441208210410e-01
5.702050879108284676e-01 3.036627817234638371e-01
5.559333873942259308e-01 3.105820181453775031e-01
5.417734782725895926e-01 3.171899459350240313e-01
5.277289252273172915e-01 3.234833290660784066e-01
5.138032638995313484e-01 3.294598915985462173e-01
5.000000000000001110e-01 3.351182608257564088e-01
4.863226084265935834e-01 3.404578700614621645e-01
4.727745323894976259e-01 3.454788272443718444e-01
4.593591825444023335e-01 3.501817562943997930e-01
4.460799361338897429e-01 3.545676186514282180e-01
4.329401361372292589e-01 3.586375226736343014e-01
4.199430904288018462e-01 3.623925285826970488e-01
4.070920709453594855e-01 3.658334564352871965e-01
3.943903128623333920e-01 3.689607041950366262e-01
3.818410137793947223e-01 3.717740824000893007e-01
3.694473329154774888e-01 3.742726711936855688e-01
3.572123903134606371e-01 3.764547046357833993e-01
3.451392660547150104e-01 3.783174862700172114e-01
3.332309994837083789e-01 3.798573389102245512e-01
3.214905884428678196e-01 3.810695905618906032e-01
3.099209885178879631e-01 3.819485973330794537e-01
2.985251122936787294e-01 3.824878031423579738e-01
2.873058286211370715e-01 3.826798350219304812e-01
2.762659618949298013e-01 3.825166318647139074e-01
2.654082913424666845e-01 3.819896035941228174e-01
2.547355503242452190e-01 3.810898169620167142e-01
2.442504256457417311e-01 3.798082035179752292e-01
2.339555568810219865e-01 3.781357847531449656e-01
2.238535357082431787e-01 3.760639090127866346e-01
2.139469052572124941e-01 3.735844944985767802e-01
2.042381594691679014e-01 3.706902725469765070e-01
1.947297424689413692e-01 3.673750253728307325e-01
1.854240479496642724e-01 3.636338126042502061e-01
1.763234185701672008e-01 3.594631811995135928e-01
1.674301453652287108e-01 3.548613537205198565e-01
1.587464671688187945e-01 3.498283904293231772e-01
1.502745700504856119e-01 3.443663212616711045e-01
1.420165867650229341e-01 3.384792443998118627e-01
1.339745962155614034e-01 3.321733889004122031e-01
1.261506229302150617e-01 3.254571396155670482e-01
1.185466365524179277e-01 3.183410234583294307e-01
1.111645513450765232e-01 3.108376568914031357e-01
1.040062257086641351e-01 3.029616553412222135e-01
9.707346171337882801e-02 2.947295060425707547e-01
9.036800464548166989e-02 2.861594065849082935e-01
8.389154256793041053e-02 2.772710721454345606e-01
7.764570589541863743e-02 2.680855150417080779e-01
7.163206698392743377e-02 2.586248008059276460e-01
6.585213973489323358e-02 2.489117854631449356e-01
6.030737921409157209e-02 2.389698390779307069e-01
5.499918128533154427e-02 2.288225609116707193e-01
4.992888225905456334e-02 2.184934917011457089e-01
4.509775855592612626e-02 2.080058286259283407e-01
4.050702638550263135e-02 1.973821484772209922e-01
3.615784144005795842e-02 1.866441443760293306e-01
3.205129860364375194e-02 1.758123811180236640e-01
2.818843167645834757e-02 1.649060738521830050e-01
2.457021311459295365e-02 1.539428943381940806e-01
2.119755378522125699e-02 1.429388084832069750e-01
1.807130273729329328e-02 1.319079482429721117e-01
1.519224698779197968e-02 1.208625202979605601e-01
1.256111132360571148e-02 1.098127531951481883e-01
1.017855811906731578e-02 9.876688389486699970e-02
8.045187169204659483e-03 8.773118389412137841e-02
6.161535538745877005e-03 7.671002432791521053e-02
4.528077426915411152e-03 6.570597869322070128e-02
3.145224048057615462e-03 5.471996111080782571e-02
2.013323528115562588e-03 4.375139735206393793e-02
1.132660816992037134e-03 3.279842522435010010e-02
5.034576168149174080e-04 2.185812034130686643e-02
1.258723261249317105e-04 1.092674281458547690e-02
0.000000000000000000e+00 0.000000000000000000e+00
1.258723261249317105e-04 -1.008871243382584819e-02
5.034576168149174080e-04 -2.014180656511755860e-02
1.132660816992037134e-03 -3.012415326210222608e-02
2.013323528115562588e-03 -4.000171536370118047e-02
3.145224048057615462e-03 -4.974206331960870364e-02
4.528077426915411152e-03 -5.931485522363779544e-02
6.161535538745877005e-03 -6.869227071162999076e-02
8.045187169204659483e-03 -7.784938930146727276e-02
1.017855811906731578e-02 -8.676450508355570967e-02
1.256111132360571148e-02 -9.541937119283731839e-02
1.519224698779197968e-02 -1.037993691704595656e-01
1.807130273729329328e-02 -1.118936001133488123e-01
2.119755378522125699e-02 -1.196948963690822459e-01
2.457021311459295365e-02 -1.271997544157637272e-01
2.818843167645834757e-02 -1.344081914257533317e-01
3.205129860364375194e-02 -1.413235298022512409e-01
3.615784144005795842e-02 -1.479521156548013194e-01
4.050702638550263135e-02 -1.543029787024661204e-01
4.509775855592612626e-02 -1.603874424242799634e-01
4.992888225905456334e-02 -1.662186943829340735e-01
5.499918128533154427e-02 -1.718113275024402142e-01
6.030737921409157209e-02 -1.771808636629885469e-01
6.585213973489323358e-02 -1.823432712724737947e-01
7.163206698392743377e-02 -1.873144884774995966e-01
7.764570589541863743e-02 -1.921099633878408097e-01
8.389154256793041053e-02 -1.967442221154770410e-01
9.036800464548166989e-02 -2.012304745878349677e-01
9.707346171337882801e-02 -2.055802670070928928e-01
1.040062257086641351e-01 -2.098031885219800441e-01
1.111645513450765232e-01 -2.139066381897787028e-01
1.185466365524179277e-01 -2.178956566733810662e-01
1.261506229302150617e-01 -2.217728253842438380e-01
1.339745962155614034e-01 -2.255382339927080315e-01
1.420165867650229341e-01 -2.291895154297438619e-01
1.502745700504856119e-01 -2.327219457464812791e-01
1.587464671688187945e-01 -2.361286045267591838e-01
1.674301453652287108e-01 -2.394005900081177529e-01
1.763234185701672008e-01 -2.425272816996348058e-01
1.854240479496642724e-01 -2.454966421277675614e-01
1.947297424689413692e-01 -2.482955484254752709e-01
2.042381594691679014e-01 -2.509101438305158527e-01
2.139469052572124941e-01 -2.533261987939859905e-01
2.238535357082431787e-01 -2.555294713302167509e-01
2.339555568810219865e-01 -2.575060564662577933e-01
2.442504256457417311e-01 -2.592427151672944130e-01
2.547355503242452190e-01 -2.607271739090701312e-01
2.654082913424666845e-01 -2.619483871173433620e-01
2.762659618949298013e-01 -2.628967559676390064e-01
2.873058286211370715e-01 -2.635642984992099813e-01
2.985251122936787294e-01 -2.639447676023582434e-01
3.099209885178879631e-01 -2.640337151402706306e-01
3.214905884428678196e-01 -2.638285022137930036e-01
3.332309994837083789e-01 -2.633282573161983553e-01
3.451392660547150104e-01 -2.625337858002606550e-01
3.572123903134606371e-01 -2.614474356376934039e-01
3.694473329154774888e-01 -2.600729258393932875e-01
3.818410137793947223e-01 -2.584151450758923607e-01
3.943903128623333920e-01 -2.564799289482813660e-01
4.070920709453594855e-01 -2.542738249747533152e-01
4.199430904288018462e-01 -2.518038546491311869e-01
4.329401361372292589e-01 -2.490772818769419750e-01
4.460799361338897429e-01 -2.461013966937406483e-01
4.593591825444023335e-01 -2.428833224225776521e-01
4.727745323894976259e-01 -2.394298533474142621e-01
4.863226084265935834e-01 -2.357473285934485741e-01
5.000000000000001110e-01 -2.318415462520200532e-01
5.138032638995313484e-01 -2.277177199166933730e-01
5.277289252273172915e-01 -2.233804777686792531e-01
5.417734782725895926e-01 -2.188339022340201334e-01
5.559333873942259308e-01 -2.140816061104340862e-01
5.702050879108284676e-01 -2.091268390136613309e-01
5.845849869981135649e-01 -2.039726161117985104e-01
5.990694645933862805e-01 -1.986218594945100002e-01
6.136548743068714895e-01 -1.930775412557588500e-01
6.283375443396724824e-01 -1.873428165455067185e-01
6.431137784081281117e-01 -1.814211345549082977e-01
6.579798566743311206e-01 -1.753163157210225198e-01
6.729320366825783939e-01 -1.690325844413992640e-01
6.879665543015128781e-01 -1.625745483342759257e-01
7.030796246717250231e-01 -1.559471176099928580e-01
7.182674431585703845e-01 -1.491553614601445199e-01
7.335261863099650226e-01 -1.422043025304504660e-01
7.488520128189207758e-01 -1.350986555081917229e-01
7.642410644905727191e-01 -1.278425215900627632e-01
7.796894672134594417e-01 -1.204390570431040086e-01
7.951933319348093443e-01 -1.128901411480948691e-01
8.107487556395898132e-01 -1.051960764158034883e-01
8.263518223330695855e-01 -9.735536196301028400e-02
8.419986040266501659e-01 -8.936458917617437492e-02
8.576851617267149397e-01 -8.121851710419962511e-02
8.734075464262507360e-01 -7.291039321743900126e-02
8.891618000989889303e-01 -6.443259304118151287e-02
9.049439566958173975e-01 -5.577765949858899674e-02
9.207500431432115162e-01 -4.693982935102818110e-02
9.365760803434354242e-01 -3.791713966795236951e-02
9.524180841762578398e-01 -2.871421155759748198e-02
9.682720665019324269e-01 -1.934581121070214765e-02
9.841340361651920166e-01 -9.841289427340412649e-03
9.999999999999998890e-01 -2.500000000000672257e-04
