9.999999999999998890e-01 2.500000000000939513e-04
9.841340361651920166e-01 1.365887170316702759e-02
9.682720665019324269e-01 2.696175386105394145e-02
9.524180841762578398e-01 4.009023155455662679e-02
9.365760803434354242e-01 5.299778041265540418e-02
9.207500431432115162e-01 6.565508493047109151e-02
9.049439566958173975e-01 7.804599371506210082e-02
8.891618000989889303e-01 9.016407281551949704e-02
8.734075464262507360e-01 1.020097144080146512e-01
8.576851617267149397e-01 1.135877552824462872e-01
8.419986040266501659e-01 1.249055577603278150e-01
8.263518223330695855e-01 1.359715047973197311e-01
8.107487556395898132e-01 1.467938610125700261e-01
7.951933319348093443e-01 1.573799521574485161e-01
7.796894672134594417e-01 1.677356169993039214e-01
7.642410644905727191e-01 1.778648876587044514e-01
7.488520128189207758e-01 1.877698570063978944e-01
7.335261863099650226e-01 1.974506947038690563e-01
7.182674431585703845e-01 2.069057767651509561e-01
7.030796246717250231e-01 2.161318970366133130e-01
6.879665543015128781e-01 2.251245326491321253e-01
6.729320366825783939e-01 2.338781392120817537e-01
6.579798566743311206e-01 2.423864552160701347e-01
6.431137784081281117e-01 2.506427987236004573e-01
6.283375443396724824e-01 2.586403428940325377e-01
6.136548743068714895e-01 2.663723601598026458e-01
5.990694645933862805e-01 2.738324279018795049e-01
5.845849869981135649e-01 2.810145912295747839e-01
5.702050879108284676e-01 2.879134809273926621e-01
5.559333873942259308e-01 2.945243867722491249e-01
5.417734782725895926e-01 3.008432882388051843e-01
5.277289252273172915e-01 3.068668460970144229e-01
5.138032638995313484e-01 3.125923595694077295e-01
5.000000000000001110e-01 3.180176945674597633e-01
4.863226084265935834e-01 3.231411890834441358e-01
4.727745323894976259e-01 3.279615420979642981e-01
4.593591825444023335e-01 3.324776923991943911e-01
4.460799361338897429e-01 3.366886935260569591e-01
4.329401361372292589e-01 3.405935906745768960e-01
4.199430904288018462e-01 3.441913048761767180e-01
4.070920709453594855e-01 3.474805291009995800e-01
3.943903128623333920e-01 3.504596401904479519e-01
3.818410137793947223e-01 3.531266297121127828e-01
3.694473329154774888e-01 3.554790559866982114e-01
3.572123903134606371e-01 3.575140186879346427e-01
3.451392660547150104e-01 3.592281565877945559e-01
3.332309994837083789e-01 3.606176682327542071e-01
3.214905884428678196e-01 3.616783546113270797e-01
3.099209885178879631e-01 3.624056822243760800e-01
2.985251122936787294e-01 3.627948644100261189e-01
2.873058286211370715e-01 3.628409583132715110e-01
2.762659618949298013e-01 3.625389745320927171e-01
2.654082913424666845e-01 3.618839962194534410e-01
2.547355503242452190e-01 3.608713042732469289e-01
2.442504256457417311e-01 3.594965052007632611e-01
2.339555568810219865e-01 3.577556582947004626e-01
2.238535357082431787e-01 3.556453988962978152e-01
2.139469052572124941e-01 3.531630547381663932e-01
2.042381594691679014e-01 3.503067526438990442e-01
1.947297424689413692e-01 3.470755132016187794e-01
1.854240479496642724e-01 3.434693314117768237e-01
1.763234185701672008e-01 3.394892417230016002e-01
1.674301453652287108e-01 3.351373663010530635e-01
1.587464671688187945e-01 3.304169458127756975e-01
1.502745700504856119e-01 3.253323524379651555e-01
1.420165867650229341e-01 3.198890852367747839e-01
1.339745962155614034e-01 3.140937483894278848e-01
1.261506229302150617e-01 3.079540131805760805e-01
1.185466365524179277e-01 3.014785649161265124e-01
1.111645513450765232e-01 2.946770362307147284e-01
1.040062257086641351e-01 2.875599284657130439e-01
9.707346171337882801e-02 2.801385229687241019e-01
9.036800464548166989e-02 2.724247842853342316e-01
8.389154256793041053e-02 2.644312572832832609e-01
7.764570589541863743e-02 2.561709602701344735e-01
7.163206698392743377e-02 2.476572761410787415e-01
6.585213973489323358e-02 2.389038435276802375e-01
6.030737921409157209e-02 2.299244498158535266e-01
5.499918128533154427e-02 2.207329277674414669e-01
4.992888225905456334e-02 2.113430573200261176e-01
4.509775855592612626e-02 2.017684739598293309e-01
4.050702638550263135e-02 1.920225848685009895e-01
3.615784144005795842e-02 1.821184938418598798e-01
3.205129860364375194e-02 1.720689357724707047e-01
2.818843167645834757e-02 1.618862212831711223e-01
2.457021311459295365e-02 1.515821918995422235e-01
2.119755378522125699e-02 1.411681859595100008e-01
1.807130273729329328e-02 1.306550152807196830e-01
1.519224698779197968e-02 1.200529524433221473e-01
1.256111132360571148e-02 1.093717283988907413e-01
1.017855811906731578e-02 9.862053998623840356e-02
8.045187169204659483e-03 8.780806682216424353e-02
6.161535538745877005e-03 7.694249693931419498e-02
4.528077426915411152e-03 6.603156046354509423e-02
3.145224048057615462e-03 5.508257055829072352e-02
2.013323528115562588e-03 4.410247081184472812e-02
1.132660816992037134e-03 3.309788820360968359e-02
5.034576168149174080e-04 2.207519075538436418e-02
1.258723261249317105e-04 1.104054895195265285e-02
0.000000000000000000e+00 0.000000000000000000e+00
1.258723261249317105e-04 -1.062153375575179519e-02
5.034576168149174080e-04 -2.121703385580943346e-02
1.132660816992037134e-03 -3.176075220566525886e-02
2.013323528115562588e-03 -4.222762979596975108e-02
3.145224048057615462e-03 -5.259362163672636620e-02
4.528077426915411152e-03 -6.283599869923704728e-02
6.161535538745877005e-03 -7.293362009891972420e-02
8.045187169204659483e-03 -8.286716949174031954e-02
1.017855811906731578e-02 -9.261935054557952907e-02
1.256111132360571148e-02 -1.021750373627858949e-01
1.519224698779197968e-02 -1.115213768456305293e-01
1.807130273729329328e-02 -1.206478411838966536e-01
2.119755378522125699e-02 -1.295462298732284190e-01
2.457021311459295365e-02 -1.382106219126787716e-01
2.818843167645834757e-02 -1.466372800485519490e-01
3.205129860364375194e-02 -1.548245100979725175e-01
3.615784144005795842e-02 -1.627724794698346966e-01
4.050702638550263135e-02 -1.704829999751703296e-01
4.509775855592612626e-02 -1.779592808586089037e-01
4.992888225905456334e-02 -1.852056586660196791e-01
5.499918128533154427e-02 -1.922273110732019841e-01
6.030737921409157209e-02 -1.990299621236644445e-01
6.585213973489323358e-02 -2.056195864520231897e-01
7.163206698392743377e-02 -2.120021200003063822e-01
7.764570589541863743e-02 -2.181831844696671685e-01
8.389154256793041053e-02 -2.241678322969750115e-01
9.036800464548166989e-02 -2.299603183167934772e-01
9.707346171337882801e-02 -2.355639034813966914e-01
1.040062257086641351e-01 -2.409806950860048091e-01
1.111645513450765232e-01 -2.462115269084259317e-01
1.185466365524179277e-01 -2.512558815499452147e-01
1.261506229302150617e-01 -2.561118560882105211e-01
1.339745962155614034e-01 -2.607761709552068319e-01
1.420165867650229341e-01 -2.652442207671560914e-01
1.502745700504856119e-01 -2.695101646911530202e-01
1.587464671688187945e-01 -2.735670528673728730e-01
1.674301453652287108e-01 -2.774069844457106582e-01
1.763234185701672008e-01 -2.810212919689397681e-01
1.854240479496642724e-01 -2.844007461646259061e-01
1.947297424689413692e-01 -2.875357747145861342e-01
2.042381594691679014e-01 -2.904166882683469342e-01
2.139469052572124941e-01 -2.930339068651817702e-01
2.238535357082431787e-01 -2.953781800316568895e-01
2.339555568810219865e-01 -2.974407941260134858e-01
2.442504256457417311e-01 -2.992137609991252778e-01
2.547355503242452190e-01 -3.006899827202821895e-01
2.654082913424666845e-01 -3.018633879552375388e-01
2.762659618949298013e-01 -3.027290365592252286e-01
2.873058286211370715e-01 -3.032831900298533778e-01
2.985251122936787294e-01 -3.035233466209362740e-01
3.099209885178879631e-01 -3.034482411124435064e-01
3.214905884428678196e-01 -3.030578104257851124e-01
3.332309994837083789e-01 -3.023531274286205828e-01
3.451392660547150104e-01 -3.013363063503607941e-01
3.572123903134606371e-01 -3.000103841909411706e-01
3.694473329154774888e-01 -2.983791833161018592e-01
3.818410137793947223e-01 -2.964471610608087615e-01
3.943903128623333920e-01 -2.942192525817213244e-01
4.070920709453594855e-01 -2.917007133887323800e-01
4.199430904288018462e-01 -2.888969679301345850e-01
4.329401361372292589e-01 -2.858134702990275389e-01
4.460799361338897429e-01 -2.824555825713292445e-01
4.593591825444023335e-01 -2.788284754879583049e-01
4.727745323894976259e-01 -2.749370551739632185e-01
4.863226084265935834e-01 -2.707859183729937058e-01
5.000000000000001110e-01 -2.663793373025617472e-01
5.138032638995313484e-01 -2.617212737482835783e-01
5.277289252273172915e-01 -2.568154204654713446e-01
5.417734782725895926e-01 -2.516652664024568997e-01
5.559333873942259308e-01 -2.462741807657031212e-01
5.702050879108284676e-01 -2.406455095801020572e-01
5.845849869981135649e-01 -2.347826772294102637e-01
5.990694645933862805e-01 -2.286892845629929505e-01
6.136548743068714895e-01 -2.223691945964113292e-01
6.283375443396724824e-01 -2.158265966824727544e-01
6.431137784081281117e-01 -2.090660403488334707e-01
6.579798566743311206e-01 -2.020924308438501182e-01
6.729320366825783939e-01 -1.949109798508936175e-01
6.879665543015128781e-01 -1.875271068587414658e-01
7.030796246717250231e-01 -1.799462893351872761e-01
7.182674431585703845e-01 -1.721738631516239459e-01
7.335261863099650226e-01 -1.642147786412215815e-01
7.488520128189207758e-01 -1.560733222186889702e-01
7.642410644905727191e-01 -1.477528186038607749e-01
7.796894672134594417e-01 -1.392553343144633804e-01
7.951933319348093443e-01 -1.305814091467681348e-01
8.107487556395898132e-01 -1.217298487493515685e-01
8.263518223330695855e-01 -1.126976179999543137e-01
8.419986040266501659e-01 -1.034798815866768279e-01
8.576851617267149397e-01 -9.407024482529392773e-02
8.734075464262507360e-01 -8.446125415350336230e-02
8.891618000989889303e-01 -7.464522275831908527e-02
9.049439566958173975e-01 -6.461545223367770596e-02
9.207500431432115162e-01 -5.436792584501655423e-02
9.365760803434354242e-01 -4.390355270697005735e-02
9.524180841762578398e-01 -3.323104477138918295e-02
9.682720665019324269e-01 -2.237050979240198106e-02
9.841340361651920166e-01 -1.135784320879764005e-02
9.999999999999998890e-01 -2.500000000000778509e-04
